order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
401,3938,Cancelled,3/23/2021,11/13/2019,3/23/2021,32,105
402,2214,Pending,1/23/2021,1/16/2021,1/23/2021,17,58
403,2054,Pending,6/16/2018,11/21/2018,6/16/2018,48,153
404,2550,Pending,12/24/2019,4/19/2019,12/24/2019,32,12
405,3701,Shipped,8/21/2018,10/20/2021,8/21/2018,46,93
406,4729,Pending,2/18/2021,3/1/2023,2/18/2021,22,146
407,4850,Shipped,9/24/2022,5/8/2020,9/24/2022,29,29
408,1313,Cancelled,8/1/2018,2/14/2020,8/1/2018,11,124
409,3058,Shipped,5/5/2023,9/7/2020,5/5/2023,39,24
410,2095,Cancelled,1/5/2019,11/27/2019,1/5/2019,6,106
411,5819,Cancelled,3/30/2022,3/5/2021,3/30/2022,12,67
412,9686,Cancelled,9/13/2023,1/4/2022,9/13/2023,20,99
413,9594,Shipped,11/7/2022,10/28/2023,11/7/2022,22,10
414,1227,Shipped,4/6/2021,4/11/2021,4/6/2021,6,28
415,6469,Pending,9/6/2022,11/1/2023,9/6/2022,26,66
416,7759,Pending,6/15/2019,1/18/2022,6/15/2019,20,159
417,3234,Pending,11/24/2018,7/28/2020,11/24/2018,43,30
418,7629,Cancelled,4/1/2022,4/4/2023,4/1/2022,43,6
419,4237,Pending,5/29/2020,11/16/2021,5/29/2020,21,81
420,149,Cancelled,7/12/2021,8/11/2021,7/12/2021,39,180
421,2493,Pending,9/17/2018,5/14/2022,9/17/2018,39,10
422,6285,Pending,2/6/2021,2/10/2021,2/6/2021,9,142
423,4230,Pending,11/8/2022,8/27/2021,11/8/2022,14,148
424,4099,Shipped,9/18/2018,7/20/2021,9/18/2018,32,182
425,521,Shipped,6/3/2020,1/28/2019,6/3/2020,39,148
426,9973,Pending,2/3/2022,5/14/2018,2/3/2022,30,126
427,1195,Pending,7/19/2020,3/3/2021,7/19/2020,50,169
428,7599,Pending,4/16/2020,5/5/2021,4/16/2020,3,68
429,2410,Pending,5/21/2018,1/6/2023,5/21/2018,15,98
430,1797,Cancelled,7/1/2019,6/1/2020,7/1/2019,45,70
431,3657,Cancelled,7/11/2018,2/2/2019,7/11/2018,31,146
432,7062,Shipped,10/24/2023,12/16/2020,10/24/2023,33,100
433,8920,Pending,5/9/2020,8/12/2021,5/9/2020,50,95
434,7554,Cancelled,5/30/2020,1/2/2023,5/30/2020,10,99
435,7802,Cancelled,2/17/2018,2/19/2023,2/17/2018,3,109
436,147,Shipped,1/22/2018,3/16/2020,1/22/2018,36,108
437,776,Cancelled,10/17/2021,6/30/2021,10/17/2021,30,71
438,7905,Cancelled,6/22/2019,4/25/2021,6/22/2019,17,116
439,4895,Cancelled,3/1/2019,8/6/2020,3/1/2019,1,159
440,8675,Shipped,2/21/2018,3/1/2019,2/21/2018,2,47
441,9497,Shipped,6/13/2022,7/11/2020,6/13/2022,23,185
442,6885,Pending,10/4/2023,7/29/2021,10/4/2023,1,75
443,7835,Pending,1/13/2023,3/7/2019,1/13/2023,41,199
444,4164,Cancelled,7/27/2023,9/2/2021,7/27/2023,44,10
445,2988,Pending,11/7/2018,7/5/2020,11/7/2018,16,87
446,2000,Pending,8/15/2021,5/22/2019,8/15/2021,3,8
447,8339,Shipped,1/28/2019,6/1/2023,1/28/2019,28,31
448,8309,Shipped,7/30/2022,2/11/2021,7/30/2022,1,146
449,5272,Shipped,12/16/2018,12/5/2019,12/16/2018,16,28
450,573,Shipped,5/13/2023,7/29/2021,5/13/2023,15,74
451,4863,Pending,6/13/2018,11/21/2020,6/13/2018,30,11
452,7326,Pending,4/5/2019,11/12/2020,4/5/2019,21,88
453,4643,Shipped,12/20/2018,1/3/2021,12/20/2018,14,15
454,6104,Cancelled,7/3/2022,9/13/2022,7/3/2022,4,19
455,4413,Cancelled,2/26/2020,7/6/2018,2/26/2020,44,93
456,889,Cancelled,10/23/2023,8/8/2022,10/23/2023,16,187
457,6981,Cancelled,11/6/2022,11/1/2022,11/6/2022,22,39
458,4791,Cancelled,6/1/2023,4/23/2019,6/1/2023,3,45
459,8348,Shipped,8/11/2023,4/6/2021,8/11/2023,19,130
460,3163,Cancelled,7/21/2019,1/11/2018,7/21/2019,31,58
461,7751,Shipped,9/27/2018,11/24/2022,9/27/2018,9,110
462,9036,Pending,5/24/2020,9/11/2019,5/24/2020,42,64
463,9963,Pending,7/21/2021,5/10/2019,7/21/2021,43,12
464,9121,Pending,8/21/2023,5/4/2022,8/21/2023,23,144
465,8043,Pending,9/7/2020,11/15/2023,9/7/2020,23,93
466,7660,Cancelled,4/14/2021,9/2/2022,4/14/2021,29,90
467,9259,Pending,7/21/2022,10/16/2020,7/21/2022,36,62
468,1036,Shipped,5/5/2020,9/14/2020,5/5/2020,15,119
469,4899,Pending,6/13/2022,8/22/2023,6/13/2022,50,183
470,4204,Cancelled,8/25/2021,6/11/2023,8/25/2021,37,157
471,2341,Cancelled,12/28/2020,11/26/2020,12/28/2020,24,183
472,6665,Pending,6/9/2019,9/14/2021,6/9/2019,15,117
473,5291,Pending,11/29/2021,7/13/2023,11/29/2021,7,116
474,403,Pending,3/23/2019,1/15/2022,3/23/2019,23,16
475,4388,Pending,2/10/2021,12/14/2023,2/10/2021,13,166
476,5085,Cancelled,1/25/2019,5/26/2022,1/25/2019,6,50
477,7602,Pending,4/25/2020,12/23/2018,4/25/2020,28,65
478,2377,Pending,2/25/2019,6/17/2020,2/25/2019,11,16
479,5821,Cancelled,1/13/2020,11/18/2022,1/13/2020,2,101
480,9843,Pending,10/13/2018,3/11/2019,10/13/2018,34,54
481,8304,Pending,5/13/2021,2/7/2022,5/13/2021,44,149
482,9084,Pending,1/30/2019,6/10/2018,1/30/2019,29,157
483,8676,Pending,12/25/2022,4/7/2020,12/25/2022,40,121
484,6642,Pending,3/5/2023,2/4/2018,3/5/2023,15,104
485,4606,Shipped,6/27/2023,6/9/2022,6/27/2023,36,27
486,9858,Shipped,10/27/2021,5/12/2018,10/27/2021,32,73
487,7675,Pending,6/14/2020,6/10/2020,6/14/2020,33,169
488,9820,Pending,2/7/2023,6/29/2021,2/7/2023,1,191
489,7592,Shipped,10/3/2019,8/18/2019,10/3/2019,26,110
490,7390,Cancelled,1/22/2023,12/24/2023,1/22/2023,33,88
491,3415,Pending,11/10/2020,5/14/2018,11/10/2020,18,50
492,3913,Cancelled,4/28/2019,9/9/2021,4/28/2019,16,65
493,7728,Cancelled,3/11/2020,12/26/2018,3/11/2020,46,77
494,6338,Pending,11/10/2019,12/10/2023,11/10/2019,16,175
495,9027,Shipped,5/18/2021,10/12/2022,5/18/2021,23,72
496,542,Pending,8/18/2022,5/8/2022,8/18/2022,16,168
497,4166,Pending,2/3/2020,4/14/2018,2/3/2020,27,32
498,1356,Shipped,8/27/2021,9/29/2022,8/27/2021,3,76
499,1912,Shipped,7/1/2022,4/4/2023,7/1/2022,37,15
500,4017,Shipped,10/3/2019,9/15/2021,10/3/2019,44,119
501,1621,Pending,7/3/2020,8/27/2021,7/3/2020,29,158
502,7670,Pending,10/27/2019,5/14/2021,10/27/2019,20,139
503,5991,Shipped,6/4/2018,3/13/2020,6/4/2018,44,13
504,8556,Pending,2/15/2023,12/21/2018,2/15/2023,47,56
505,1117,Pending,10/2/2023,7/16/2021,10/2/2023,33,174
506,2278,Pending,12/10/2023,10/12/2022,12/10/2023,34,199
507,6966,Shipped,12/2/2019,11/30/2021,12/2/2019,13,131
508,5472,Pending,4/22/2022,7/12/2018,4/22/2022,13,200
509,8226,Shipped,1/24/2021,10/28/2023,1/24/2021,2,87
510,6646,Pending,7/1/2021,12/12/2022,7/1/2021,36,173
511,4235,Shipped,5/17/2020,1/28/2019,5/17/2020,5,159
512,6128,Shipped,12/16/2021,8/24/2018,12/16/2021,42,55
513,6382,Pending,6/18/2019,2/12/2019,6/18/2019,2,172
514,1632,Shipped,7/28/2021,12/13/2019,7/28/2021,24,153
515,1201,Cancelled,7/7/2018,12/17/2021,7/7/2018,42,86
516,5746,Cancelled,10/16/2020,1/15/2018,10/16/2020,39,110
517,2781,Pending,3/16/2021,10/9/2023,3/16/2021,17,92
518,5324,Cancelled,1/6/2019,3/28/2018,1/6/2019,2,79
519,8628,Shipped,8/10/2022,6/13/2018,8/10/2022,10,200
520,7420,Pending,11/15/2022,1/13/2023,11/15/2022,48,70
521,1192,Cancelled,8/24/2021,5/23/2021,8/24/2021,32,27
522,2618,Pending,8/1/2018,11/1/2018,8/1/2018,33,100
523,6503,Cancelled,10/14/2019,8/16/2018,10/14/2019,31,153
524,2361,Cancelled,5/16/2019,9/13/2022,5/16/2019,25,57
525,4801,Cancelled,2/15/2018,9/2/2022,2/15/2018,24,106
526,7587,Pending,11/23/2018,1/19/2019,11/23/2018,30,121
527,1130,Shipped,2/3/2018,8/28/2023,2/3/2018,47,69
528,8888,Shipped,3/8/2021,5/18/2022,3/8/2021,27,73
529,8385,Cancelled,7/28/2023,12/4/2019,7/28/2023,8,118
530,5565,Pending,11/22/2022,8/1/2018,11/22/2022,29,119
531,1578,Shipped,6/6/2019,9/5/2018,6/6/2019,17,158
532,4596,Cancelled,2/20/2021,12/11/2023,2/20/2021,5,163
533,6923,Cancelled,5/21/2019,4/18/2022,5/21/2019,50,35
534,2406,Cancelled,1/31/2018,1/25/2019,1/31/2018,26,125
535,3504,Pending,1/10/2022,1/14/2019,1/10/2022,22,17
536,5746,Pending,7/20/2023,7/26/2020,7/20/2023,32,154
537,8663,Pending,3/12/2021,5/15/2018,3/12/2021,7,100
538,8519,Shipped,12/2/2020,11/7/2021,12/2/2020,14,194
539,62,Pending,4/4/2018,2/26/2018,4/4/2018,35,13
540,8890,Cancelled,10/3/2021,11/17/2023,10/3/2021,25,66
541,7857,Shipped,9/11/2018,7/19/2022,9/11/2018,44,69
542,8663,Pending,6/9/2019,11/5/2019,6/9/2019,34,95
543,7494,Pending,6/15/2023,8/19/2022,6/15/2023,38,71
544,1395,Cancelled,5/22/2022,5/11/2019,5/22/2022,11,165
545,5908,Shipped,7/4/2020,3/4/2023,7/4/2020,21,173
546,9998,Pending,7/2/2022,1/11/2023,7/2/2022,10,187
547,5931,Pending,7/25/2020,6/29/2022,7/25/2020,25,77
548,9240,Cancelled,5/20/2019,5/6/2020,5/20/2019,35,187
549,9297,Shipped,3/2/2023,9/25/2020,3/2/2023,8,56
550,8044,Cancelled,6/14/2018,1/30/2021,6/14/2018,23,190
551,2192,Cancelled,4/17/2022,3/30/2023,4/17/2022,21,69
552,2079,Pending,12/21/2022,6/15/2023,12/21/2022,15,126
553,1538,Cancelled,8/12/2023,6/28/2019,8/12/2023,24,56
554,1223,Cancelled,2/21/2019,11/9/2019,2/21/2019,23,175
555,1869,Pending,8/16/2022,4/25/2022,8/16/2022,12,199
556,2534,Cancelled,5/13/2021,6/4/2019,5/13/2021,31,59
557,3250,Shipped,11/18/2021,1/23/2022,11/18/2021,35,102
558,3871,Cancelled,10/16/2023,10/22/2018,10/16/2023,21,124
559,7710,Pending,11/7/2018,7/22/2019,11/7/2018,1,187
560,2534,Cancelled,3/13/2023,12/10/2019,3/13/2023,4,90
561,8736,Cancelled,3/13/2020,11/11/2023,3/13/2020,37,154
562,7713,Pending,5/29/2022,8/11/2020,5/29/2022,30,142
563,2222,Pending,6/19/2019,3/15/2021,6/19/2019,15,147
564,8567,Shipped,3/6/2020,3/25/2019,3/6/2020,4,97
565,5206,Shipped,2/5/2018,2/15/2022,2/5/2018,3,148
566,9236,Shipped,10/13/2023,5/16/2021,10/13/2023,36,120
567,3155,Shipped,10/13/2021,3/18/2020,10/13/2021,15,109
568,3984,Cancelled,11/4/2022,10/21/2020,11/4/2022,24,5
569,7598,Pending,1/18/2023,9/19/2021,1/18/2023,23,38
570,4995,Pending,12/21/2021,11/4/2022,12/21/2021,22,169
571,803,Pending,4/28/2020,12/9/2018,4/28/2020,11,24
572,6021,Shipped,8/7/2022,3/4/2021,8/7/2022,4,111
573,9929,Cancelled,8/22/2019,6/25/2022,8/22/2019,3,142
574,5775,Pending,1/18/2022,7/15/2021,1/18/2022,20,182
575,1311,Cancelled,2/9/2023,11/15/2018,2/9/2023,6,181
576,4562,Pending,9/30/2022,11/17/2018,9/30/2022,30,89
577,3513,Pending,8/29/2023,5/2/2018,8/29/2023,7,80
578,4469,Shipped,4/16/2021,2/6/2018,4/16/2021,22,96
579,8694,Shipped,9/15/2020,10/8/2021,9/15/2020,32,171
580,2181,Pending,10/19/2021,7/18/2018,10/19/2021,28,88
581,8700,Shipped,11/2/2019,5/1/2021,11/2/2019,10,149
582,9549,Cancelled,7/3/2019,11/3/2018,7/3/2019,17,136
583,9199,Shipped,2/7/2019,12/10/2018,2/7/2019,19,6
584,5369,Pending,5/13/2023,9/23/2019,5/13/2023,25,6
585,3781,Cancelled,8/21/2019,6/27/2020,8/21/2019,29,12
586,8377,Cancelled,6/19/2018,10/17/2020,6/19/2018,26,54
587,9075,Cancelled,3/31/2018,10/24/2022,3/31/2018,10,42
588,6587,Cancelled,7/14/2018,3/11/2019,7/14/2018,24,108
589,4753,Pending,3/20/2018,7/21/2023,3/20/2018,37,191
590,9378,Pending,3/27/2021,3/1/2023,3/27/2021,31,113
591,9664,Pending,12/27/2019,1/3/2022,12/27/2019,31,129
592,7063,Cancelled,8/14/2020,5/24/2022,8/14/2020,21,105
593,7686,Shipped,2/7/2023,3/24/2022,2/7/2023,43,61
594,7229,Cancelled,6/27/2018,8/22/2023,6/27/2018,11,47
595,2571,Pending,10/6/2019,9/9/2020,10/6/2019,46,182
596,7690,Shipped,11/16/2020,10/2/2023,11/16/2020,30,54
597,3634,Pending,6/8/2020,11/10/2021,6/8/2020,48,163
598,7930,Shipped,8/23/2023,4/9/2021,8/23/2023,21,131
599,5218,Shipped,1/6/2019,9/18/2020,1/6/2019,44,74
600,2059,Cancelled,3/10/2023,3/15/2020,3/10/2023,4,82
601,818,Cancelled,6/3/2021,5/5/2019,6/3/2021,12,21
602,1962,Shipped,9/18/2022,5/12/2020,9/18/2022,8,191
603,4086,Cancelled,7/6/2019,10/2/2021,7/6/2019,8,117
604,2005,Pending,7/4/2021,12/28/2020,7/4/2021,34,97
605,1657,Shipped,1/15/2019,3/27/2018,1/15/2019,10,47
606,9955,Cancelled,11/27/2020,2/7/2020,11/27/2020,42,36
607,1351,Cancelled,1/22/2023,6/18/2021,1/22/2023,48,177
608,5407,Pending,7/7/2018,2/3/2018,7/7/2018,32,45
609,3943,Shipped,2/21/2022,11/3/2023,2/21/2022,16,199
610,7599,Shipped,3/12/2020,6/9/2021,3/12/2020,46,174
611,5399,Shipped,1/19/2022,6/5/2021,1/19/2022,15,183
612,5790,Pending,9/7/2020,7/9/2018,9/7/2020,1,199
613,3017,Shipped,9/19/2019,5/24/2020,9/19/2019,42,158
614,9801,Shipped,5/30/2019,5/6/2019,5/30/2019,45,161
615,2290,Cancelled,7/1/2023,6/23/2023,7/1/2023,29,68
616,6328,Shipped,6/4/2021,11/14/2023,6/4/2021,28,129
617,9353,Pending,12/22/2020,1/23/2022,12/22/2020,15,61
618,3881,Cancelled,6/19/2019,3/8/2023,6/19/2019,7,40
619,1102,Pending,8/13/2021,8/8/2020,8/13/2021,48,177
620,4862,Shipped,3/11/2023,9/28/2021,3/11/2023,32,108
621,9737,Pending,7/6/2022,6/9/2022,7/6/2022,15,88
622,3914,Pending,12/9/2020,11/8/2018,12/9/2020,14,35
623,976,Pending,11/27/2022,3/8/2020,11/27/2022,7,147
624,6438,Cancelled,1/16/2023,11/19/2020,1/16/2023,15,14
625,7173,Cancelled,1/9/2023,12/7/2020,1/9/2023,13,36
626,2156,Cancelled,2/18/2020,11/5/2022,2/18/2020,9,111
627,1858,Shipped,8/11/2019,5/26/2021,8/11/2019,50,49
628,9188,Pending,5/10/2018,3/14/2023,5/10/2018,25,160
629,8771,Cancelled,4/26/2019,6/11/2022,4/26/2019,47,47
630,8361,Cancelled,10/11/2023,1/16/2019,10/11/2023,3,113
631,9089,Pending,9/17/2022,3/14/2018,9/17/2022,50,82
632,8680,Pending,3/17/2019,9/14/2022,3/17/2019,22,45
633,1228,Shipped,10/19/2018,1/7/2023,10/19/2018,11,109
634,4489,Pending,2/7/2018,3/10/2023,2/7/2018,46,106
635,8120,Cancelled,10/13/2020,9/14/2020,10/13/2020,47,101
636,3845,Shipped,9/12/2019,8/9/2019,9/12/2019,29,198
637,679,Shipped,11/2/2021,5/7/2018,11/2/2021,48,54
638,2114,Pending,6/13/2022,7/22/2021,6/13/2022,17,160
639,1359,Cancelled,1/6/2023,3/21/2022,1/6/2023,42,89
640,7426,Pending,11/18/2021,11/16/2019,11/18/2021,42,65
641,7081,Pending,9/20/2022,3/21/2018,9/20/2022,18,88
642,7794,Shipped,11/10/2023,1/28/2021,11/10/2023,19,146
643,9573,Pending,8/24/2022,9/25/2020,8/24/2022,13,22
644,1535,Pending,5/26/2018,10/23/2022,5/26/2018,25,152
645,5323,Cancelled,3/16/2018,10/14/2021,3/16/2018,12,85
646,4869,Pending,5/12/2019,7/13/2019,5/12/2019,19,76
647,4450,Cancelled,6/2/2022,6/16/2022,6/2/2022,30,158
648,1326,Pending,3/10/2023,4/16/2022,3/10/2023,18,12
649,2675,Cancelled,2/1/2023,1/30/2023,2/1/2023,46,53
650,488,Cancelled,2/7/2022,8/9/2023,2/7/2022,34,33
651,6782,Pending,7/6/2018,9/2/2018,7/6/2018,31,82
652,2322,Cancelled,11/27/2023,3/19/2022,11/27/2023,34,154
653,607,Pending,6/9/2021,6/29/2023,6/9/2021,1,85
654,2584,Pending,10/31/2022,10/20/2021,10/31/2022,41,88
655,1883,Shipped,1/2/2023,9/29/2020,1/2/2023,2,84
656,464,Cancelled,9/30/2022,12/4/2023,9/30/2022,25,142
657,47,Pending,10/24/2021,1/2/2021,10/24/2021,22,163
658,9262,Shipped,5/29/2019,1/11/2018,5/29/2019,10,46
659,5173,Pending,1/21/2020,6/8/2023,1/21/2020,9,115
660,9957,Shipped,7/25/2020,2/12/2022,7/25/2020,8,134
661,588,Shipped,10/27/2020,11/30/2023,10/27/2020,44,81
662,5584,Pending,9/15/2023,9/20/2018,9/15/2023,25,160
663,5406,Shipped,6/2/2021,10/28/2022,6/2/2021,39,101
664,5261,Shipped,12/26/2020,5/9/2018,12/26/2020,15,195
665,3385,Cancelled,5/13/2019,1/7/2021,5/13/2019,35,175
666,7183,Cancelled,2/5/2020,9/6/2021,2/5/2020,34,154
667,1854,Shipped,5/11/2020,1/18/2022,5/11/2020,36,172
668,6678,Pending,8/6/2021,11/1/2021,8/6/2021,43,81
669,9610,Pending,2/19/2023,4/17/2023,2/19/2023,13,192
670,5620,Shipped,11/13/2022,6/24/2018,11/13/2022,46,177
671,1495,Cancelled,11/9/2019,9/16/2019,11/9/2019,13,123
672,8250,Shipped,9/15/2020,4/6/2020,9/15/2020,29,19
673,5031,Pending,9/24/2020,3/31/2023,9/24/2020,6,83
674,1627,Pending,4/7/2022,10/28/2021,4/7/2022,12,22
675,357,Pending,1/28/2022,7/6/2022,1/28/2022,2,26
676,2193,Pending,1/3/2019,2/1/2020,1/3/2019,15,150
677,5481,Shipped,10/24/2022,7/13/2021,10/24/2022,21,174
678,598,Shipped,6/12/2020,7/24/2023,6/12/2020,45,68
679,6086,Shipped,6/4/2021,9/17/2022,6/4/2021,50,112
680,3257,Cancelled,5/16/2020,9/10/2020,5/16/2020,12,171
681,5486,Pending,2/12/2021,4/15/2022,2/12/2021,42,102
682,8347,Cancelled,6/16/2023,5/10/2022,6/16/2023,34,112
683,9316,Cancelled,1/13/2021,10/27/2018,1/13/2021,46,9
684,1498,Shipped,8/22/2022,8/7/2021,8/22/2022,34,190
685,5216,Pending,1/21/2023,5/15/2022,1/21/2023,24,83
686,2218,Pending,5/21/2023,2/5/2019,5/21/2023,19,95
687,2053,Shipped,10/20/2019,10/20/2021,10/20/2019,35,6
688,9191,Cancelled,10/26/2018,1/1/2018,10/26/2018,16,116
689,4347,Cancelled,12/15/2019,11/28/2018,12/15/2019,14,80
690,9728,Pending,1/13/2021,6/11/2019,1/13/2021,1,53
691,5487,Pending,10/14/2020,10/16/2021,10/14/2020,2,34
692,4052,Shipped,7/25/2022,5/3/2018,7/25/2022,41,168
693,2405,Cancelled,4/26/2021,8/30/2022,4/26/2021,2,97
694,8631,Pending,11/30/2020,6/28/2018,11/30/2020,30,100
695,9218,Pending,7/27/2020,6/12/2020,7/27/2020,13,170
696,9325,Pending,5/31/2018,9/8/2018,5/31/2018,14,81
697,2126,Pending,1/5/2021,8/2/2019,1/5/2021,33,153
698,9005,Pending,1/24/2023,5/20/2020,1/24/2023,37,142
699,352,Pending,6/20/2018,2/16/2022,6/20/2018,25,28
700,4740,Pending,1/11/2023,12/16/2023,1/11/2023,44,15
701,6904,Shipped,4/28/2018,8/5/2018,4/28/2018,9,150
702,3847,Pending,3/11/2020,4/24/2021,3/11/2020,15,146
703,7475,Shipped,4/18/2021,3/21/2018,4/18/2021,39,157
704,7752,Pending,6/4/2022,10/3/2020,6/4/2022,38,100
705,6801,Cancelled,2/12/2018,4/30/2021,2/12/2018,45,46
706,1625,Shipped,4/11/2023,2/17/2021,4/11/2023,44,78
707,7595,Pending,4/8/2020,3/14/2018,4/8/2020,26,126
708,9794,Pending,1/16/2021,10/5/2021,1/16/2021,40,18
709,7102,Shipped,7/26/2023,12/23/2022,7/26/2023,16,61
710,9256,Cancelled,7/2/2023,10/23/2019,7/2/2023,31,176
711,8462,Cancelled,4/11/2022,5/5/2019,4/11/2022,34,66
712,1107,Cancelled,4/25/2023,10/9/2019,4/25/2023,2,114
713,9273,Pending,5/8/2022,9/28/2022,5/8/2022,39,95
714,6349,Pending,1/2/2023,7/7/2022,1/2/2023,50,163
715,3880,Shipped,1/30/2023,11/23/2018,1/30/2023,36,150
716,8917,Cancelled,1/12/2021,8/13/2018,1/12/2021,32,31
717,3948,Shipped,4/25/2019,8/22/2022,4/25/2019,5,2
718,8656,Pending,9/20/2022,9/11/2018,9/20/2022,5,127
719,3573,Shipped,7/26/2018,4/8/2020,7/26/2018,2,149
720,8923,Shipped,3/19/2019,7/10/2019,3/19/2019,21,81
721,9791,Pending,6/4/2018,4/13/2018,6/4/2018,31,120
722,3126,Cancelled,6/6/2018,7/23/2023,6/6/2018,31,66
723,5104,Shipped,6/16/2020,4/7/2022,6/16/2020,32,29
724,1997,Cancelled,3/26/2022,5/8/2021,3/26/2022,20,81
725,8599,Shipped,1/14/2023,1/26/2019,1/14/2023,29,70
726,8197,Shipped,11/21/2022,3/24/2019,11/21/2022,38,168
727,2247,Shipped,5/28/2022,11/7/2018,5/28/2022,16,75
728,6018,Shipped,9/22/2020,3/8/2023,9/22/2020,5,160
729,9765,Pending,9/10/2018,12/26/2022,9/10/2018,34,115
730,7853,Cancelled,5/17/2023,12/19/2022,5/17/2023,21,73
731,7353,Shipped,4/22/2018,5/22/2023,4/22/2018,22,42
732,1799,Cancelled,12/25/2019,3/21/2019,12/25/2019,8,196
733,3752,Shipped,3/7/2022,6/2/2020,3/7/2022,5,62
734,4876,Cancelled,10/5/2018,4/8/2018,10/5/2018,23,31
735,7917,Cancelled,7/22/2019,1/15/2018,7/22/2019,37,99
736,548,Shipped,10/29/2022,9/14/2023,10/29/2022,34,128
737,2151,Cancelled,2/15/2021,5/23/2021,2/15/2021,39,23
738,6121,Pending,4/10/2020,10/18/2022,4/10/2020,33,111
739,2759,Pending,5/22/2020,9/9/2020,5/22/2020,8,150
740,8325,Pending,9/14/2020,3/14/2023,9/14/2020,37,63
741,9311,Cancelled,9/16/2022,11/19/2018,9/16/2022,22,25
742,4384,Shipped,11/5/2023,11/8/2022,11/5/2023,40,48
743,163,Shipped,2/7/2020,2/18/2018,2/7/2020,12,72
744,9593,Cancelled,5/30/2023,4/3/2022,5/30/2023,26,94
745,5931,Cancelled,5/10/2023,3/8/2022,5/10/2023,5,107
746,5158,Pending,7/24/2023,4/29/2020,7/24/2023,37,117
747,7744,Pending,8/10/2018,3/9/2018,8/10/2018,29,183
748,8838,Cancelled,1/3/2019,6/20/2018,1/3/2019,21,59
749,984,Pending,10/15/2022,8/12/2020,10/15/2022,18,167
750,1937,Pending,8/5/2023,11/22/2019,8/5/2023,11,164
751,8796,Cancelled,5/28/2022,3/10/2022,5/28/2022,14,72
752,1929,Cancelled,6/8/2021,5/19/2023,6/8/2021,24,156
753,8432,Cancelled,2/5/2023,6/26/2018,2/5/2023,12,84
754,793,Cancelled,6/30/2019,9/7/2022,6/30/2019,42,36
755,1573,Cancelled,11/22/2018,11/7/2023,11/22/2018,1,93
756,9586,Pending,7/9/2021,3/17/2021,7/9/2021,14,5
757,9215,Shipped,11/19/2023,12/27/2020,11/19/2023,34,124
758,1718,Cancelled,10/6/2020,7/13/2022,10/6/2020,1,64
759,8616,Pending,4/2/2020,11/15/2022,4/2/2020,33,170
760,9114,Shipped,4/18/2019,8/18/2022,4/18/2019,47,179
761,6274,Cancelled,2/8/2021,9/28/2022,2/8/2021,32,129
762,333,Cancelled,3/1/2023,7/29/2020,3/1/2023,48,167
763,9262,Shipped,6/22/2020,10/4/2018,6/22/2020,46,188
764,5624,Cancelled,7/28/2023,8/17/2019,7/28/2023,19,102
765,2909,Shipped,10/11/2022,9/21/2019,10/11/2022,32,175
766,1066,Cancelled,10/18/2020,5/7/2020,10/18/2020,27,80
767,1230,Cancelled,8/6/2022,2/28/2023,8/6/2022,28,17
768,7039,Shipped,2/5/2020,11/15/2022,2/5/2020,29,101
769,2331,Pending,8/26/2020,7/23/2023,8/26/2020,44,37
770,8739,Pending,10/18/2018,1/5/2019,10/18/2018,12,57
771,5348,Cancelled,2/7/2020,10/12/2019,2/7/2020,2,171
772,3296,Shipped,9/2/2020,11/10/2020,9/2/2020,2,155
773,4135,Pending,4/14/2019,2/1/2022,4/14/2019,5,69
774,1295,Shipped,2/14/2021,9/9/2023,2/14/2021,3,168
775,3414,Shipped,4/21/2018,11/26/2019,4/21/2018,46,177
776,2936,Cancelled,5/4/2020,4/30/2019,5/4/2020,42,1
777,8699,Cancelled,7/9/2020,10/24/2019,7/9/2020,37,10
778,8649,Shipped,9/10/2018,11/21/2019,9/10/2018,8,78
779,7021,Pending,7/13/2022,9/8/2022,7/13/2022,39,98
780,9570,Cancelled,10/12/2022,6/20/2022,10/12/2022,5,153
781,4215,Cancelled,5/14/2023,8/6/2021,5/14/2023,16,19
782,7791,Shipped,4/18/2019,9/2/2023,4/18/2019,27,124
783,7799,Pending,6/26/2020,4/3/2019,6/26/2020,13,3
784,7049,Pending,9/10/2020,1/4/2022,9/10/2020,39,166
785,9182,Pending,10/24/2018,2/19/2020,10/24/2018,37,179
786,5612,Pending,12/17/2019,9/10/2018,12/17/2019,34,73
787,4522,Shipped,9/21/2020,12/1/2021,9/21/2020,14,92
788,456,Cancelled,8/28/2023,6/3/2022,8/28/2023,40,67
789,4341,Cancelled,5/11/2019,6/28/2018,5/11/2019,34,18
790,2123,Cancelled,1/4/2022,11/8/2019,1/4/2022,42,190
791,9235,Cancelled,2/13/2021,1/5/2022,2/13/2021,45,194
792,772,Shipped,2/12/2020,11/8/2022,2/12/2020,44,200
793,5191,Cancelled,5/9/2019,3/24/2019,5/9/2019,29,154
794,4710,Cancelled,11/5/2018,1/25/2022,11/5/2018,17,102
795,1922,Pending,8/28/2018,5/18/2018,8/28/2018,48,174
796,8145,Cancelled,5/22/2018,12/7/2020,5/22/2018,43,10
797,2742,Shipped,3/12/2021,4/14/2021,3/12/2021,14,43
798,6935,Pending,10/27/2020,11/4/2022,10/27/2020,48,1
799,8256,Cancelled,4/21/2022,1/26/2018,4/21/2022,42,38
800,7726,Cancelled,8/15/2018,3/17/2018,8/15/2018,40,135
